# Except the first column, a single column contains the mean daily discharge timeseries for a single basin and the column name holds the basin ID.
# Unit for discharge values is m^3.
2012-09-18,216012.984375,1941.568359,318379.5625,126364.835938,1639.542358,7447.649902,577003.875
2012-09-19,250234.390625,1801.156128,311515.125,129645.34375,1638.465942,6804.850098,571133.5
2012-09-20,251736.09375,1669.519409,315563.65625,130916.132813,1676.232544,6660.073242,586668.5625
2012-09-21,250776.015625,1660.743652,308750.21875,125254.773438,1674.174683,6511.029297,557935.625
2012-09-22,250776.015625,1660.743652,315409.8125,122147.976563,1699.787354,6570.37793,562771.5625
2012-09-23,250776.015625,1660.743652,308312.71875,120964.765625,1699.639282,6386.587402,574526.0625
2012-09-24,263477.25,1660.743652,358224.875,123366.179688,2054.853271,7691.500488,605055.5625
2012-09-25,254535.34375,1660.743652,435395.375,144341.59375,2490.784912,13416.375,951707.6875
2012-09-26,330990.875,10770.65625,474217.96875,187718.75,4956.474609,26881.5,1072576.875
2012-09-27,339637.90625,16508.306641,479953.3125,129359.046875,3241.415283,22864.050781,865122.375
2012-09-28,360725.625,14981.748047,374734.28125,132008.953125,2950.015137,21577.800781,785952.3125
2012-09-29,317179.78125,12666.824219,338538.34375,133101.75,2505.441406,18870.132813,650908.625
2012-09-30,296798.8125,10890.114258,328409.96875,133631.828125,2379.982178,15748.80957,621888.4375
2012-10-01,277275.9375,8801.591797,320227.78125,128029.398438,2241.067139,14161.504883,607069.8125
2012-10-02,268247.75,8068.914551,319050.9375,130829.625,2176.047852,13732.799805,599821.0625
2012-10-03,286954.25,14710.890625,395708.34375,148802.296875,2862.792725,18586.693359,632265.375
2012-10-04,840652.0625,63182.730469,1011174.9375,402307.15625,31916.533203,132849,1976243.625
2012-10-05,991088.0625,54395.859375,1720872.125,301280.9375,33164.726563,145156.203125,2113534.25
2012-10-06,1021317.125,49685.261719,2011737.875,348436.875,42729.339844,150864.296875,2852465.25
2012-10-07,855622.1875,38766.980469,1879224.25,256177.375,33690.734375,122887.953125,2324749.75
2012-10-08,668070,25914.261719,1429059.75,184770.984375,21505.275391,84423.007813,1912346.5
2012-10-09,569003.625,18650.375,1129890.25,144600.546875,14974.435547,59611.5,1502896.125
2012-10-10,505465.40625,14548.305664,916339.875,116075.53125,10536.879883,44971.621094,1360288.375
2012-10-11,472144.28125,12895.131836,680801.8125,119230.390625,7886.833496,37006.949219,1034300.5625
2012-10-12,445816.5,12742.225586,694047.4375,141220.421875,7098.885254,32784.511719,1145125.125
2012-10-13,411854.65625,12767.478516,646703.1875,132018.21875,7331.128906,31054.949219,950409.125
2012-10-14,425145.84375,12600.748047,638877.375,169286.859375,7981.38623,34538.101563,1238039.75
2012-10-15,438690.84375,16349.318359,600832,147893.671875,8763.649414,34675.050781,986687.9375
2012-10-16,436954.53125,18066.675781,599166.6875,134438.203125,9499.917969,34432.800781,963918.25
2012-10-17,446015.375,17815.453125,589285.5,124626.507813,10398.361328,37381.050781,954035.375
2012-10-18,420976.03125,16324.549805,578707.4375,134858.875,9927.679688,39203.550781,933249.3125
2012-10-19,384972,14069.449219,569564.875,121137.195313,9012.012695,37986.898438,852025.6875
2012-10-20,373192.96875,12831.930664,569780.25,136038.59375,7883.953125,35885.625,832510.25
2012-10-21,351211.40625,12332.438477,535710.4375,120003.140625,6650.989746,32803.886719,819474.4375
2012-10-22,331826.375,11417.041016,494396.21875,124293.148438,5633.982422,29876.837891,768568.875
2012-10-23,319455.375,10980.749023,435113.03125,127951.921875,4835.563477,27188.099609,680477.5
2012-10-24,316892.84375,10632.427734,385951.65625,133863.875,4268.063965,25359.632813,624884.375
2012-10-25,306377.15625,10299.547852,367245.875,133631.828125,4028.005371,24054.552734,592670.0625
2012-10-26,295722.90625,9681.834961,320905.84375,143842.6875,3735.30835,23022.949219,542574
2012-10-27,299737.75,9383.272461,320351.96875,147193.53125,3500.53125,22516.800781,506516.78125
2012-10-28,287588.6875,9218.334961,315935.46875,133631.828125,3153.686279,20581.050781,505242.46875
2012-10-29,280108.125,8166.934082,307323.71875,133555.734375,2937.89209,19644.900391,510621.625
2012-10-30,336513.9375,11189.34375,442988.96875,188551.625,6930.381836,31772.400391,1010714
2012-10-31,337569.71875,12383.407227,432243.3125,121073.132813,4926.383301,27700.949219,731427.8125
2012-11-01,330150.46875,13194.581055,516920.4375,137884.8125,5777.510254,31084.650391,802127.125
2012-11-02,361491.625,14701.97168,500196.4375,161463.578125,7530.391113,35208.300781,1039741.375
2012-11-03,430754,23473.638672,533217.875,181751.140625,12533.982422,46480.5,996374.125
2012-11-04,474837.53125,27322.332031,593690.6875,170601.859375,16347.398438,61111.351563,956515.3125
2012-11-05,478806.53125,24086.318359,679425.5625,166264.359375,14977.712891,60394.351563,1116558.375
2012-11-06,440721.34375,19692.105469,835415.875,145857.53125,11972.912109,50310.449219,1194329.75
2012-11-07,472127.28125,23867.505859,986645.3125,216243.515625,13516.198242,69066.898438,1630004
2012-11-08,515116.78125,23767.560547,880485.3125,241940.515625,13574.195313,86312.398438,1374658.5
2012-11-09,495879.96875,21966.865234,837889.9375,204994.875,13533.390625,76320.453125,1311279.125
2012-11-10,458067.5,19181.998047,843493.875,177148.40625,12386.762695,63856.449219,1296684.5
2012-11-11,444973.34375,17691.013672,835581.625,167897.015625,10823.197266,53384,1325767.25
2012-11-12,398961.28125,14467.513672,717202.25,130315.140625,8532.404297,42554.25,1175990
2012-11-13,375124.5,12807.46582,565236.625,120372.992188,7253.708008,37653.75,957777.25
2012-11-14,362555.25,12183.608398,543059.3125,126364.835938,6652.302246,35370.75,931920.0625
2012-11-15,342044.15625,11959.34668,489156.59375,123627.734375,6275.402344,33589.0625,832076.75
2012-11-16,324222.75,11094.665039,428510.34375,120299.023438,5683.672852,31630.375,759983.875
2012-11-17,314244.65625,10651.301758,390836.46875,121926.390625,5368.290527,29949.599609,662010.1875
2012-11-18,310646.25,10556.928711,407641.5625,122665.773438,5222.720703,28950.675781,673586.625
2012-11-19,307048.03125,9994.12207,364650.0625,118804.539063,4800.224609,27142.269531,682502.375
2012-11-20,293634.78125,9668.106445,363590.40625,114643.773438,4256.76123,25331.400391,584755.25
2012-11-21,273323.6875,9258.013672,342824.375,119263.585938,3900.713867,24181.5,563636.0625
2012-11-22,237968.828125,9000.847656,318428,119263.585938,3548.517822,23093.498047,563415.6875
2012-11-23,263472.375,9492.657227,367549.46875,136530.59375,4649.04248,24589.125,559551.625
2012-11-24,305655.125,12646.404297,419638.40625,180968.734375,6970.652832,34895.699219,1038066.6875
2012-11-25,283970.6875,12153.02832,347380.53125,132362.4375,6182.686035,31868.326172,655059
2012-11-26,309689.25,14465.962891,399000.71875,155056.84375,10391.138672,37458.523438,750773.25
2012-11-27,338512.71875,15534.135742,395531,163548.25,10509.292969,42240.601563,829775.9375
2012-11-28,344001.625,12090.251953,419075.71875,141070.3125,11187.505859,44448.300781,767911.25
2012-11-29,345293.125,9213.401367,489062.25,135956.15625,11271.200195,44760.492188,770517
2012-11-30,345616,8326.294922,512265.28125,122387.289063,10543.845703,40902.75,852931.875
2012-12-01,320961.625,7525.274414,475643.46875,120097.25,9064.204102,37107.148438,787085.8125
2012-12-02,322245.90625,7254.262207,522333.78125,148226.390625,9497.679688,38608.949219,922553.875
